language/references/references_in_aggregates,4336
language/references/references_in_asm_blocks,2280
language/references/referencing_control_flow_expressions,824
language/references/referencing_expressions,7544
language/references/referencing_function_parameters,3944
language/references/referencing_local_vars_and_values,36304
language/references/referencing_parts_of_aggregates,5496
language/references/referencing_references,1128
language/references/type_unification_of_references,3456
language/ref_mutable_arrays,320
language/ref_mutable_arrays_inline,320
language/ref_mutable_fn_args_bool,320
language/ref_mutable_fn_args_call,320
language/ref_mutable_fn_args_struct,320
language/ref_mutable_fn_args_struct_assign,320
language/ref_mutable_fn_args_u32,336
language/retd_b256,448
language/retd_small_array,448
language/retd_struct,776
language/retd_zero_len_array,232
language/ret_small_string,376
language/ret_string_in_struct,416
language/revert_in_first_if_branch,224
language/same_const_name,288
language/same_const_name_lib,24
language/self_impl_reassignment,936
language/shadowing/shadowed_glob_imports,224
language/size_of,312
language/smo,1840
language/smo_opcode,408
language/str_slice,400
language/struct_destructuring,432
language/struct_field_access,320
language/struct_field_reassignment,312
language/struct_init_reorder,328
language/struct_instantiation,2296
language/supertraits,7216
language/supertraits_with_trait_methods,400
language/test_attribute,24
language/test_multiple_attributes,24
language/trait_import_with_star,224
language/trait_method_ascription_disambiguate,440
language/trait_method_generic_qualified,440
language/trait_method_qualified,320
language/trait_nested,872
language/tuple_access,488
language/tuple_desugaring,368
language/tuple_field_reassignment,424
language/tuple_indexing,336
language/tuple_in_struct,656
language/tuple_single_element,352
language/tuple_trait,408
language/tuple_types,336
language/type_alias,3928
language/typeinfo_custom_callpath2,272
language/typeinfo_custom_callpath,272
language/typeinfo_custom_callpath_with_import,288
language/u256/u256_abi,800
language/u256/u256_operators,5976
language/unary_not_basic_2,320
language/unary_not_basic,320
language/unit_type_variants,704
language/use_absolute_path,312
language/use_full_path_names,336
language/valid_impurity,992
language/where_clause_enums,744
language/where_clause_functions,2328
language/where_clause_generic_traits,896
language/where_clause_generic_tuple,320
language/where_clause_impls,568
language/where_clause_methods,2400
language/where_clause_structs,608
language/where_clause_traits,312
language/while_loops,568
language/zero_field_types,320
multiple_supertraits_for_abis,1952
non_payable_implicit_zero_coins,1880
non_payable_zero_coins_let_binding,1880
payable_non_zero_coins,1608
resolve_local_items_that_shadow_imports,368
return_in_strange_positions,320
return_into,992
static_analysis/cei_pattern_violation,2560
static_analysis/cei_pattern_violation_in_asm_block,2216
static_analysis/cei_pattern_violation_in_asm_block_bal,2184
static_analysis/cei_pattern_violation_in_asm_block_smo,2200
static_analysis/cei_pattern_violation_in_asm_block_tr,3400
static_analysis/cei_pattern_violation_in_asm_block_tro,3400
static_analysis/cei_pattern_violation_in_codeblocks_other_than_in_functions,2888
static_analysis/cei_pattern_violation_in_func_app-1,2888
static_analysis/cei_pattern_violation_in_func_app-3,2888
static_analysis/cei_pattern_violation_in_if_statement-1,2904
static_analysis/cei_pattern_violation_in_if_statement-2,2888
static_analysis/cei_pattern_violation_in_intrinsic_call,2888
static_analysis/cei_pattern_violation_in_match_statement-1,3304
static_analysis/cei_pattern_violation_in_standalone_function,2560
static_analysis/cei_pattern_violation_in_struct,2904
static_analysis/cei_pattern_violation_in_tuple,2904
static_analysis/cei_pattern_violation_smo_intrinsic,2272
static_analysis/cei_pattern_violation_storage_map_and_vec,8136
static_analysis/cei_pattern_violation_storage_struct_read,2800
static_analysis/cei_pattern_violation_storage_var_read,2968
static_analysis/storage_annotations_unused_read,976
static_analysis/storage_annotations_unused_read_and_write,976
static_analysis/storage_annotations_unused_write,976
stdlib/address_test,4200
stdlib/alloc_test,856
stdlib/assert_eq,6496
stdlib/assert_eq_revert,704
stdlib/assert_ne,6208
stdlib/assert_ne_revert,696
stdlib/assert_test,320
stdlib/b512_struct_alignment,784
stdlib/b512_test,3384
stdlib/block_height,368
stdlib/chess,1600
stdlib/contract_id_test,656
stdlib/contract_id_type,648
stdlib/eq_custom_type,736
stdlib/eq_generic,224
stdlib/generic_empty_struct_with_constraint,224
stdlib/ge_test,584
stdlib/identity_eq,2528
stdlib/if_type_revert,312
stdlib/intrinsics,320
stdlib/iterator,2672
stdlib/option,23000
stdlib/option_eq,12288
stdlib/raw_ptr,4600
stdlib/raw_slice,1056
stdlib/require,1168
stdlib/result,8944
stdlib/sha256,2256
stdlib/storage_vec_insert,8600
stdlib/u128_div_test,2864
stdlib/u128_log_test,4736
stdlib/u128_mul_test,1528
stdlib/u128_root_test,4528
stdlib/u128_test,6584
stdlib/vec,111648
stdlib/vec_swap,24712
storage_into,1816
superabi,1408
superabi_diamond,1992
superabi_diamond_impl,1992
superabi_supertrait_same_methods,4512
supertraits_for_abis,1632
supertraits_for_abis_diamond,1944
supertraits_for_abis_ownable,8480
test_abis/abi_impl_methods_in_json_abi,1408
test_contracts/abi_with_generic_types,5096
test_contracts/abi_with_same_name_types,1648
test_contracts/abi_with_tuples_contract,2744
test_contracts/array_of_structs_contract,3648
test_contracts/auth_testing_contract,984
test_contracts/balance_test_contract,976
test_contracts/basic_storage,34384
test_contracts/context_testing_contract,4288
test_contracts/contract_with_type_aliases,4088
test_contracts/increment_contract,4296
test_contracts/issue_1512_repro,2560
test_contracts/multiple_impl,1272
test_contracts/nested_struct_args_contract,1376
test_contracts/return_struct,3536
test_contracts/storage_access_contract,35104
test_contracts/storage_enum_contract,18296
test_contracts/storage_namespace,34384
test_contracts/test_fuel_coin_contract,3696
unit_tests/aggr_indexing,7600
unit_tests/contract-multi-contract-calls,1504
unit_tests/contract_with_nested_libs,2584
unit_tests/lib_multi_test,1000
unit_tests/lib_single_test,88
unit_tests/log_decode,1096
unit_tests/predicate_multi_test,304
unit_tests/predicate_with_nested_libs,632
unit_tests/regalloc_spill,696
unit_tests/script-contract-calls,1504
unit_tests/script_multi_test,904
unit_tests/script_with_nested_libs,1448
unit_tests/should_revert,160
unit_tests/stack_indexing_overflow,5040
unit_tests/workspace_test,904
